market_id,created_at_date ,created_at_time ,actual_delivery_date,actual_delivery_time,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration
2,01-02-2015,05:58:32,01-02-2015,06:36:32,28,4,6,1454,3,129,299,45,51,63,332
2,12-02-2015,22:47:24,12-02-2015,23:26:24,28,4,12,2148,5,129,409,29,25,30,565
2,27-01-2015,19:06:35,27-01-2015,19:39:35,28,4,7,717,3,0,299,32,31,40,328
2,07-02-2015,01:27:15,07-02-2015,02:06:15,28,4,11,1514,7,37,376,126,97,132,248
2,29-01-2015,18:59:12,29-01-2015,19:31:12,28,4,4,886,3,189,299,37,37,40,277
2,12-02-2015,05:01:34,12-02-2015,05:35:34,28,4,15,1850,8,0,279,48,52,52,362
2,15-02-2015,05:59:46,15-02-2015,06:43:46,28,4,6,1884,3,169,299,43,42,60,520
1,14-02-2015,06:17:44,14-02-2015,07:12:44,4,2,1,1300,1,1300,1300,8,8,10,778
1,26-01-2015,03:10:09,26-01-2015,04:03:09,4,2,4,2959,4,259,1300,26,22,13,948
1,04-02-2015,05:37:12,04-02-2015,06:44:12,4,2,3,3400,3,600,1700,9,11,12,1133
1,30-01-2015,04:52:21,30-01-2015,05:58:21,4,2,5,5200,5,600,1600,21,19,18,1133
1,12-02-2015,05:44:10,12-02-2015,06:46:10,4,2,1,1700,1,1700,1700,4,8,9,957
1,07-02-2015,06:38:19,07-02-2015,07:35:19,4,2,1,1300,1,1300,1300,6,9,9,828
1,05-02-2015,04:55:52,05-02-2015,05:52:52,4,2,1,1100,1,1100,1100,15,15,28,734
2,25-01-2015,02:07:49,25-01-2015,02:57:49,20,3,4,4598,4,700,1299,26,26,28,621
1,23-01-2015,05:06:29,23-01-2015,05:44:29,4,2,2,2300,2,700,1600,15,8,9,341
1,30-01-2015,04:08:34,30-01-2015,04:52:34,4,2,3,3000,3,700,1200,28,29,36,359
1,16-02-2015,05:38:13,16-02-2015,06:27:13,4,2,1,1100,1,1100,1100,7,7,14,209
1,04-02-2015,02:51:30,04-02-2015,03:30:30,4,2,2,2200,2,1100,1100,23,23,28,277
1,24-01-2015,04:55:05,24-01-2015,05:41:05,4,2,3,2400,3,600,1100,20,20,20,524
4,27-01-2015,19:04:44,27-01-2015,19:48:44,28,1,1,1028,1,579,579,15,16,22,667
1,04-02-2015,19:23:24,04-02-2015,20:07:24,28,1,4,1776,4,189,619,18,17,21,473
1,31-01-2015,01:41:10,31-01-2015,02:20:10,28,1,1,1068,1,639,639,51,50,56,415
1,04-02-2015,18:56:20,04-02-2015,19:48:20,28,1,2,888,2,189,579,11,11,14,815
1,30-01-2015,19:02:11,30-01-2015,19:43:11,28,1,1,598,1,179,179,10,10,11,426
5,12-02-2015,02:06:11,12-02-2015,02:44:11,55,1,1,2200,1,2200,2200,56,40,48,459
5,02-02-2015,02:30:14,02-02-2015,03:19:14,55,1,1,2200,1,2200,2200,36,31,57,343
4,25-01-2015,22:52:54,25-01-2015,23:28:54,24,1,2,3490,2,1695,1795,65,75,38,444
4,16-02-2015,04:59:45,16-02-2015,05:37:45,24,1,3,3285,3,695,1495,66,60,55,637
4,16-02-2015,00:31:39,16-02-2015,01:18:39,24,1,1,1688,1,1646,1720,61,68,69,917
4,11-02-2015,02:43:15,11-02-2015,03:41:15,24,1,3,4240,3,495,1895,100,96,175,248
4,08-02-2015,01:18:15,08-02-2015,02:00:15,24,1,3,3240,3,595,1550,88,71,92,222
4,16-02-2015,03:48:46,16-02-2015,04:32:46,24,1,2,1890,2,695,1195,102,100,117,694
4,17-02-2015,02:31:36,17-02-2015,03:14:36,24,1,3,5045,3,1100,2095,107,63,112,230
4,31-01-2015,23:56:25,01-02-2015,00:35:25,24,1,4,5180,2,695,1895,36,30,33,362
4,07-02-2015,01:43:26,07-02-2015,02:41:26,24,1,2,2590,2,795,1795,119,114,186,618
4,01-02-2015,01:56:54,01-02-2015,02:50:54,24,1,1,1795,1,1795,1795,82,81,121,600
4,16-02-2015,00:28:49,16-02-2015,01:14:49,24,1,3,5185,3,1695,1795,58,53,56,685
4,28-01-2015,05:50:40,28-01-2015,06:35:40,24,1,2,2695,2,1100,1595,16,14,14,584
4,12-02-2015,01:44:02,12-02-2015,02:43:02,24,1,2,3045,2,1095,1950,90,89,149,556
4,08-02-2015,21:33:16,08-02-2015,22:11:16,24,1,5,4055,5,175,1495,48,38,48,309
4,17-02-2015,01:54:49,17-02-2015,02:53:49,24,1,3,2835,3,295,1545,98,96,147,950
4,06-02-2015,02:29:18,06-02-2015,03:21:18,24,1,4,4730,4,695,1695,130,93,161,684
4,14-02-2015,03:06:55,14-02-2015,04:08:55,24,1,2,2490,2,795,1695,129,123,223,669
4,18-02-2015,03:59:12,18-02-2015,04:44:12,24,1,3,2385,3,795,795,85,67,88,907
4,12-02-2015,05:55:44,12-02-2015,06:46:44,24,1,3,3185,3,390,1695,16,11,10,849
4,26-01-2015,02:01:26,26-01-2015,02:51:26,24,1,4,3785,4,695,1195,71,98,88,935
4,17-02-2015,00:58:47,17-02-2015,01:49:47,24,1,3,3140,3,795,1350,46,46,63,600
4,05-02-2015,03:17:14,05-02-2015,04:23:14,24,1,3,2540,3,595,1150,92,96,188,553
4,29-01-2015,19:48:24,29-01-2015,20:52:24,24,1,1,1795,1,1795,1795,70,68,164,547
4,12-02-2015,04:46:35,12-02-2015,05:31:35,24,1,3,2985,3,390,1695,50,50,53,662
4,16-02-2015,02:28:46,16-02-2015,03:17:46,24,1,3,2185,2,695,795,113,112,171,405
4,13-02-2015,02:05:59,13-02-2015,03:08:59,24,1,3,3185,3,695,1695,107,102,179,840
2,24-01-2015,02:01:14,24-01-2015,03:03:14,28,1,6,7387,6,795,1695,114,111,183,606
4,08-02-2015,02:53:53,08-02-2015,03:59:53,24,1,1,1695,1,1695,1695,118,116,200,1145
1,22-01-2015,21:53:55,22-01-2015,22:35:55,4,1,1,1220,1,1220,1220,19,7,7,743
1,05-02-2015,02:44:47,05-02-2015,03:35:47,4,1,4,1198,3,89,891,47,44,71,483
1,25-01-2015,21:37:05,25-01-2015,22:23:05,4,4,1,6889,1,6889,6889,31,18,17,637
1,03-02-2015,05:27:20,03-02-2015,06:17:20,4,1,4,1429,3,74,930,17,11,30,422
1,08-02-2015,05:05:33,08-02-2015,06:01:33,4,1,6,2410,5,75,759,28,36,39,731
1,06-02-2015,22:11:41,06-02-2015,23:03:41,4,1,2,1328,2,209,1119,15,17,21,801
1,17-02-2015,04:12:46,17-02-2015,04:55:46,4,1,4,1402,3,79,1005,32,32,44,426
1,11-02-2015,20:48:46,11-02-2015,21:33:46,4,1,2,718,1,359,359,29,31,36,723
1,11-02-2015,00:39:27,11-02-2015,01:35:27,4,1,2,1228,2,89,1139,13,13,16,819
1,01-02-2015,05:58:09,01-02-2015,06:43:09,4,1,2,2760,2,391,2369,17,14,14,439
1,14-02-2015,23:57:47,15-02-2015,00:50:47,4,1,1,1249,1,1179,1179,19,18,29,757
1,22-01-2015,21:52:40,22-01-2015,22:36:40,4,1,3,1497,3,229,819,19,7,7,792
1,23-01-2015,21:16:23,23-01-2015,21:49:23,4,1,1,1209,1,1209,1209,28,17,17,381
1,05-02-2015,22:08:57,05-02-2015,22:51:57,4,1,3,1077,3,89,759,12,15,19,380
1,03-02-2015,21:32:17,03-02-2015,22:20:17,4,1,3,1349,3,229,891,18,19,29,560
1,23-01-2015,20:54:48,23-01-2015,21:34:48,4,1,3,2739,2,221,1209,38,34,32,671
1,26-01-2015,03:40:48,26-01-2015,04:15:48,4,1,8,3831,5,89,1612,40,18,18,483
1,26-01-2015,00:07:25,26-01-2015,01:18:25,4,4,2,1852,2,889,891,10,16,30,625
1,10-02-2015,03:16:25,10-02-2015,03:53:25,4,1,1,1479,1,1479,1479,50,48,43,581
1,05-02-2015,01:49:41,05-02-2015,02:45:41,4,1,1,1299,1,1179,1179,38,39,61,633
2,14-02-2015,23:21:53,15-02-2015,00:06:53,46,2,3,1377,3,209,819,18,17,18,820
1,28-01-2015,05:07:09,28-01-2015,05:51:09,4,1,4,1246,3,89,819,10,14,15,422
1,11-02-2015,02:35:39,11-02-2015,03:18:39,4,1,9,3431,5,89,1479,55,55,64,481
1,26-01-2015,00:53:41,26-01-2015,02:05:41,4,4,1,1165,1,999,999,20,23,40,845
1,15-02-2015,00:51:46,15-02-2015,01:45:46,4,1,1,1619,1,1619,1619,20,20,26,611
1,15-02-2015,22:02:54,15-02-2015,22:49:54,4,1,3,1333,3,79,1005,24,20,21,802
1,07-02-2015,06:34:47,07-02-2015,07:25:47,4,1,4,2206,3,89,759,6,6,7,575
1,11-02-2015,02:31:57,11-02-2015,03:14:57,4,1,3,1557,3,209,1119,55,54,59,710
2,14-02-2015,02:45:18,14-02-2015,03:46:18,39,1,6,4315,5,325,1095,148,128,225,857
2,08-02-2015,02:13:10,08-02-2015,03:05:10,39,1,10,5375,8,195,875,131,97,154,757
2,28-01-2015,20:19:13,28-01-2015,20:57:13,39,1,4,1250,2,275,350,59,59,72,625
2,27-01-2015,20:43:21,27-01-2015,21:21:21,39,1,3,1285,2,395,495,59,58,65,776
2,30-01-2015,02:31:45,30-01-2015,03:31:45,39,1,10,6565,8,350,1150,119,107,184,527
2,30-01-2015,20:17:07,30-01-2015,20:56:07,39,1,1,1050,1,1050,1050,74,61,95,616
2,31-01-2015,02:11:54,31-01-2015,03:12:54,39,1,1,1295,1,1295,1295,116,98,192,772
2,04-02-2015,04:16:29,04-02-2015,05:02:29,39,1,8,3560,4,350,775,59,64,77,570
2,14-02-2015,02:40:55,14-02-2015,03:31:55,39,1,7,2295,5,250,495,146,124,210,239
2,03-02-2015,03:46:01,03-02-2015,04:35:01,36,5,2,2390,2,1195,1195,89,87,134,703
2,31-01-2015,02:24:07,31-01-2015,03:28:07,39,1,4,2890,4,625,765,121,107,202,839
2,28-01-2015,03:26:18,28-01-2015,04:10:18,39,1,3,2815,3,595,1295,91,75,106,703
2,31-01-2015,01:42:29,31-01-2015,02:33:29,39,1,1,1595,1,1595,1595,102,83,144,513
2,31-01-2015,02:39:31,31-01-2015,03:44:31,39,1,5,3165,4,350,1495,123,113,226,486
2,06-02-2015,01:55:50,06-02-2015,02:37:50,39,1,2,0,2,1295,1895,141,98,110,619
2,24-01-2015,01:19:41,24-01-2015,02:15:41,39,1,2,3090,2,395,2695,67,67,94,788
2,14-02-2015,01:53:27,14-02-2015,02:43:27,39,1,4,3295,4,150,1895,136,84,148,622
2,14-02-2015,02:43:31,14-02-2015,03:35:31,39,1,5,3460,5,195,1395,146,124,210,318
2,05-02-2015,03:57:41,05-02-2015,05:01:41,39,1,3,4485,1,1495,1495,74,73,143,590
2,11-02-2015,03:47:02,11-02-2015,04:32:02,39,1,3,2809,2,303,1454,92,80,108,768
2,30-01-2015,02:22:54,30-01-2015,03:14:54,39,1,5,2625,4,275,1150,111,99,156,625
2,16-02-2015,03:18:53,16-02-2015,04:19:53,39,1,1,1495,1,1495,1495,128,124,212,741
2,09-02-2015,22:21:20,09-02-2015,23:05:20,39,1,3,3095,3,850,1150,25,26,31,666
2,15-02-2015,03:49:24,15-02-2015,04:54:24,39,1,6,3550,3,275,1150,117,112,212,634
2,02-02-2015,04:39:37,02-02-2015,05:22:37,39,1,3,2195,3,350,1095,58,56,83,307
2,24-01-2015,03:33:41,24-01-2015,04:42:41,39,1,4,2820,4,350,1150,130,130,252,545
2,14-02-2015,22:07:22,14-02-2015,22:53:22,39,1,2,2190,1,1095,1095,59,59,76,914
2,11-02-2015,02:16:23,11-02-2015,03:01:23,39,1,6,3555,6,150,1095,99,61,102,762
2,12-02-2015,03:52:41,12-02-2015,04:50:41,36,2,6,4980,6,595,995,60,60,92,697
4,11-02-2015,20:46:35,11-02-2015,21:29:35,46,5,2,2728,2,1248,1548,43,42,60,594
2,06-02-2015,03:19:43,06-02-2015,04:02:43,36,2,1,1295,1,1295,1295,104,71,106,805
2,13-02-2015,05:16:12,13-02-2015,06:01:12,36,2,5,4585,4,495,1395,26,15,17,615
2,23-01-2015,04:52:21,23-01-2015,05:45:21,36,2,5,5040,5,850,1295,22,23,35,524
2,23-01-2015,03:46:16,23-01-2015,04:26:16,36,2,4,3400,3,850,850,65,55,85,213
2,25-01-2015,20:00:45,25-01-2015,20:33:45,36,2,6,3030,4,100,1195,37,61,40,155
2,25-01-2015,23:14:21,26-01-2015,00:06:21,36,2,5,3950,4,450,1150,26,55,51,698
2,23-01-2015,21:56:22,23-01-2015,22:44:22,36,2,1,1195,1,1195,1195,21,21,36,793
2,07-02-2015,04:46:12,07-02-2015,05:46:12,46,2,4,6535,3,950,3095,40,54,75,509
2,25-01-2015,20:49:49,25-01-2015,21:28:49,36,2,5,2995,5,250,950,43,60,34,858
2,05-02-2015,04:58:36,05-02-2015,06:02:36,36,2,6,5770,6,395,1395,22,24,53,617
2,05-02-2015,03:01:16,05-02-2015,03:57:16,36,2,4,3490,4,250,1195,85,75,117,874
2,15-02-2015,22:06:14,15-02-2015,22:43:14,36,2,2,1890,2,795,1095,47,42,52,515
2,30-01-2015,02:32:28,30-01-2015,03:15:28,36,2,5,5095,5,850,1150,108,73,121,233
2,10-02-2015,20:43:22,10-02-2015,21:22:22,36,2,4,3435,3,295,1395,39,40,41,604
2,24-01-2015,05:16:34,24-01-2015,06:21:34,36,2,7,5620,5,295,1095,21,29,44,884
2,31-01-2015,21:59:18,31-01-2015,22:36:18,36,2,3,3540,3,950,1395,39,35,36,495
2,25-01-2015,05:59:49,25-01-2015,06:38:49,36,2,2,1090,2,295,795,18,43,23,484
2,08-02-2015,04:05:18,08-02-2015,04:50:18,36,2,1,1195,1,1195,1195,70,77,98,566
2,31-01-2015,20:20:55,31-01-2015,20:55:55,36,2,2,1800,2,850,950,40,35,37,566
2,02-02-2015,02:14:04,02-02-2015,03:34:04,36,2,15,7045,12,195,1150,79,81,157,559
2,16-02-2015,21:31:53,16-02-2015,22:03:53,36,2,7,2165,2,195,995,38,24,21,152
2,08-02-2015,21:18:22,08-02-2015,22:02:22,36,2,3,3585,3,1095,1295,40,42,43,764
2,18-02-2015,03:11:30,18-02-2015,03:53:30,36,2,1,1295,1,1295,1295,79,74,75,1093
2,09-02-2015,05:15:34,09-02-2015,05:47:34,36,2,1,1095,1,1095,1095,24,18,19,201
2,07-02-2015,20:14:12,07-02-2015,21:03:12,36,2,2,2300,2,1050,1150,40,39,55,872
4,02-02-2015,02:14:39,02-02-2015,03:06:39,59,5,1,1350,1,1150,1150,65,64,118,389
4,16-02-2015,01:13:42,16-02-2015,01:50:42,59,5,4,5550,3,1250,1650,62,50,79,133
4,05-02-2015,03:37:45,05-02-2015,04:39:45,59,5,3,4600,3,1300,1650,72,80,147,345
4,17-02-2015,23:13:32,18-02-2015,00:00:32,59,5,2,2500,2,1250,1250,8,8,11,804
4,13-02-2015,19:37:18,13-02-2015,20:28:18,59,5,1,1650,1,1650,1650,64,61,93,997
4,23-01-2015,03:53:32,23-01-2015,04:32:32,59,5,1,1650,1,1650,1650,92,74,108,529
4,26-01-2015,00:36:24,26-01-2015,01:10:24,59,5,4,6050,4,1150,1650,55,96,45,431
4,16-02-2015,03:30:03,16-02-2015,04:32:03,59,5,3,3750,3,550,1600,77,75,137,613
4,13-02-2015,01:27:58,13-02-2015,02:23:58,59,5,2,3250,2,900,1650,71,60,96,907
4,04-02-2015,02:47:54,04-02-2015,03:27:54,59,5,3,2009,1,502,529,94,81,128,429
4,05-02-2015,02:23:35,05-02-2015,03:19:35,59,5,4,6200,4,1300,1650,85,81,128,529
4,07-02-2015,03:02:39,07-02-2015,03:56:39,59,5,4,5150,4,750,1650,130,128,192,477
4,22-01-2015,00:33:38,22-01-2015,01:05:38,59,5,2,1950,2,350,1600,41,22,26,385
4,06-02-2015,04:48:25,06-02-2015,05:25:25,59,5,2,1900,2,500,1400,43,44,51,438
4,27-01-2015,22:08:49,27-01-2015,22:41:49,59,5,1,1550,1,1550,1550,25,13,13,512
4,05-02-2015,00:17:56,05-02-2015,01:17:56,59,2,10,9200,9,500,1550,18,19,22,454
4,03-02-2015,04:05:49,03-02-2015,04:57:49,59,5,2,2850,2,1250,1600,67,72,103,765
4,11-02-2015,00:52:12,11-02-2015,01:41:12,59,5,5,5900,4,400,1600,27,27,25,670
4,09-02-2015,01:54:02,09-02-2015,02:50:02,59,5,6,7050,6,450,1650,76,57,104,540
4,30-01-2015,03:09:47,30-01-2015,03:52:47,59,5,3,1800,1,500,500,100,88,141,429
2,31-01-2015,02:28:10,31-01-2015,03:28:10,20,5,3,4600,2,1300,1650,87,78,159,330
4,14-02-2015,01:25:16,14-02-2015,02:23:16,59,5,5,4550,4,350,1650,68,66,97,766
4,16-02-2015,01:06:23,16-02-2015,02:07:23,59,5,4,5950,3,1250,1600,59,46,78,963
4,07-02-2015,03:56:49,07-02-2015,04:54:49,59,5,7,7050,6,400,1550,121,118,182,575
4,08-02-2015,22:38:55,08-02-2015,23:15:55,59,5,1,1650,1,1650,1650,36,33,35,648
4,12-02-2015,19:15:59,12-02-2015,19:55:59,59,5,1,1600,1,1600,1600,53,52,76,470
4,17-02-2015,04:03:17,17-02-2015,04:35:17,59,5,2,2250,2,900,1350,61,30,51,386
4,27-01-2015,20:34:30,27-01-2015,21:06:30,59,5,1,1650,1,1650,1650,75,66,58,376
4,10-02-2015,00:24:41,10-02-2015,01:12:41,59,5,2,2550,2,1000,1550,21,18,22,838
4,16-02-2015,01:34:02,16-02-2015,02:25:02,59,5,3,3450,3,450,1650,66,61,103,465
2,17-02-2015,23:42:34,18-02-2015,00:20:34,39,3,6,3294,6,399,999,12,12,19,159
2,05-02-2015,22:24:48,05-02-2015,23:04:48,39,3,1,899,1,899,899,19,20,19,731
2,26-01-2015,19:27:29,26-01-2015,20:08:29,39,3,4,2023,4,175,1050,27,55,29,835
2,07-02-2015,23:59:20,08-02-2015,00:44:20,39,3,2,1829,2,567,1295,34,25,41,827
2,10-02-2015,00:14:46,10-02-2015,01:02:46,39,3,2,2737,2,1115,1523,14,16,19,672
2,13-02-2015,20:28:17,13-02-2015,21:13:17,39,3,2,1798,2,499,1299,57,50,67,959
2,16-02-2015,20:24:36,16-02-2015,21:05:36,39,3,3,2048,3,250,1299,39,38,61,372
2,04-02-2015,00:18:52,04-02-2015,01:01:52,39,3,2,1998,1,999,999,20,19,16,743
2,30-01-2015,23:09:09,30-01-2015,23:45:09,39,3,2,1398,2,499,899,15,12,15,374
2,26-01-2015,00:52:03,26-01-2015,01:25:03,39,3,5,2895,4,399,999,49,72,54,150
2,07-02-2015,01:25:32,07-02-2015,02:03:32,39,3,2,1298,2,499,799,113,67,85,658
2,22-01-2015,02:07:22,22-01-2015,02:56:22,39,3,1,1099,1,1099,1099,74,94,110,818
4,17-02-2015,02:10:35,17-02-2015,02:51:35,13,3,1,899,1,899,899,88,61,77,1129
2,03-02-2015,02:00:42,03-02-2015,02:57:42,39,3,3,2548,3,499,1050,67,60,104,855
2,02-02-2015,20:15:44,02-02-2015,20:49:44,39,3,2,1998,2,699,1299,47,34,34,796
2,27-01-2015,23:55:06,28-01-2015,00:30:06,39,3,5,2795,5,399,999,16,13,18,150
3,24-01-2015,20:33:59,24-01-2015,21:18:59,20,3,3,1648,3,250,999,33,56,51,682
2,02-02-2015,23:59:57,03-02-2015,00:45:57,39,3,4,2796,2,399,999,18,16,25,743
2,31-01-2015,20:13:49,31-01-2015,20:47:49,39,3,2,2049,2,999,1050,42,28,30,682
2,08-02-2015,01:50:51,08-02-2015,02:32:51,39,3,5,2999,4,150,1050,140,64,102,734
2,21-01-2015,19:13:04,21-01-2015,19:45:04,39,3,2,1698,2,599,1099,28,23,25,352
2,28-01-2015,01:57:16,28-01-2015,02:36:16,39,3,4,1498,3,150,799,81,62,80,820
3,03-02-2015,03:45:37,03-02-2015,04:24:37,28,4,7,1470,7,100,299,19,20,28,206
3,11-02-2015,22:56:36,11-02-2015,23:37:36,28,4,2,447,2,194,299,6,9,18,390
3,31-01-2015,23:38:33,01-02-2015,00:11:33,28,4,10,748,2,0,249,16,8,8,296
3,01-02-2015,05:59:02,01-02-2015,06:37:02,28,4,5,1015,4,119,209,12,8,8,336
3,14-02-2015,22:16:56,14-02-2015,22:56:56,46,3,3,2997,3,899,1099,16,16,18,402
1,13-02-2015,04:52:04,13-02-2015,05:33:04,39,5,4,2346,4,249,1399,25,18,18,545
3,01-02-2015,03:08:08,01-02-2015,03:49:08,46,3,1,1499,1,1499,1499,34,34,20,861
3,23-01-2015,04:19:46,23-01-2015,05:09:46,46,3,3,3647,3,249,1899,24,22,24,787
3,10-02-2015,02:27:33,10-02-2015,03:13:33,46,3,2,3098,2,1199,1899,29,29,30,755
3,24-01-2015,04:42:13,24-01-2015,05:22:13,7,3,3,2097,3,299,1199,30,23,23,586
3,26-01-2015,04:11:08,26-01-2015,04:58:08,7,3,2,5697,2,2199,2999,17,16,15,445
3,13-02-2015,20:59:56,13-02-2015,21:39:56,7,3,3,1998,3,0,999,24,23,28,500
3,10-02-2015,01:43:28,10-02-2015,02:28:28,7,3,3,2647,3,599,1199,24,23,26,678
3,25-01-2015,00:45:58,25-01-2015,01:34:58,7,3,2,2597,2,599,1899,16,16,20,544
3,12-02-2015,03:16:41,12-02-2015,04:02:41,7,3,3,3847,3,849,1299,36,30,30,789
3,14-02-2015,02:56:10,14-02-2015,03:51:10,7,3,3,5398,3,0,2999,44,44,48,853
3,18-02-2015,01:50:41,18-02-2015,02:48:41,7,3,5,9195,4,999,2499,28,26,28,737
3,27-01-2015,02:14:01,27-01-2015,03:03:01,7,3,1,2299,1,2299,2299,28,27,26,975
3,12-02-2015,03:20:10,12-02-2015,03:58:10,7,3,1,3398,1,3299,3299,35,25,23,558
3,11-02-2015,02:19:04,11-02-2015,03:02:04,7,3,2,1598,2,249,1349,27,29,32,645
3,13-02-2015,00:59:28,13-02-2015,01:50:28,7,3,6,5383,6,281,3117,29,22,21,661
4,26-01-2015,03:13:28,26-01-2015,03:52:28,15,3,6,6493,6,299,2399,26,19,17,164
3,24-01-2015,21:27:43,24-01-2015,22:20:43,7,3,3,6597,3,1199,3299,20,16,17,850
3,16-02-2015,04:22:30,16-02-2015,05:18:30,7,3,2,1198,1,599,599,21,21,34,934
3,16-02-2015,02:35:44,16-02-2015,03:30:44,7,3,6,6042,4,249,2199,35,34,46,609
3,27-01-2015,03:15:28,27-01-2015,04:18:28,7,3,8,10291,8,599,2499,28,28,38,737
3,04-02-2015,01:23:50,04-02-2015,02:22:50,7,3,6,5394,6,249,1499,15,15,13,957
3,08-02-2015,05:17:45,08-02-2015,06:10:45,7,3,6,4943,4,299,1899,13,12,14,645
3,02-02-2015,04:11:46,02-02-2015,05:16:46,7,3,3,3397,3,599,1349,14,23,44,624
3,02-02-2015,02:01:05,02-02-2015,02:48:05,7,3,3,3897,3,249,3299,27,27,32,485
3,24-01-2015,04:11:29,24-01-2015,04:55:29,7,3,4,4046,4,499,1349,37,33,31,624
1,15-02-2015,03:39:46,15-02-2015,04:32:46,45,3,2,1698,2,499,699,25,25,44,458
1,08-02-2015,03:53:18,08-02-2015,04:41:18,68,1,2,1490,2,395,895,12,12,25,197
1,23-01-2015,02:21:56,23-01-2015,03:09:56,68,1,5,2910,5,100,895,17,17,16,461
1,24-01-2015,01:30:24,24-01-2015,02:17:24,68,1,4,2910,4,125,895,12,12,15,255
1,11-02-2015,00:59:17,11-02-2015,01:45:17,68,1,2,1790,1,895,895,5,2,2,387
1,08-02-2015,00:57:48,08-02-2015,01:46:48,68,1,3,2291,3,105,1045,11,6,11,378
1,13-02-2015,03:09:05,13-02-2015,03:52:05,68,1,6,4680,5,250,1095,16,16,20,100
1,01-02-2015,00:48:04,01-02-2015,01:35:04,68,1,4,3780,4,695,895,6,5,5,183
1,04-02-2015,01:35:26,04-02-2015,02:22:26,68,1,3,1590,3,100,895,6,6,10,326
1,07-02-2015,03:15:22,07-02-2015,04:02:22,68,1,7,6565,6,695,1095,21,16,20,192
1,01-02-2015,02:27:15,01-02-2015,03:26:15,68,1,6,3893,6,148,1176,8,14,21,371
1,09-02-2015,03:58:28,09-02-2015,04:59:28,68,1,4,3980,4,895,995,12,12,20,387
1,18-02-2015,00:30:59,18-02-2015,01:12:59,55,5,4,3630,4,500,735,19,14,14,375
1,16-02-2015,00:50:03,16-02-2015,01:43:03,55,5,6,4827,6,640,1392,37,45,47,521
1,05-02-2015,02:04:05,05-02-2015,02:44:05,55,5,3,3130,3,600,1035,43,45,65,99
1,29-01-2015,02:12:49,29-01-2015,02:48:49,55,5,1,1135,1,735,735,42,31,31,700
4,08-02-2015,05:20:50,08-02-2015,05:57:50,72,5,1,935,1,735,735,28,31,37,345
1,22-01-2015,02:33:54,22-01-2015,03:24:54,55,5,3,2765,2,735,795,39,39,63,453
3,18-02-2015,02:42:06,18-02-2015,03:39:06,55,3,3,3030,3,500,735,44,44,62,983
2,15-02-2015,01:13:20,15-02-2015,02:07:20,68,3,3,3400,3,1000,1100,57,43,65,895
2,18-02-2015,01:57:35,18-02-2015,02:43:35,68,3,2,1400,2,200,1200,63,56,78,809
2,05-02-2015,21:55:50,05-02-2015,22:35:50,68,3,4,4390,3,800,900,28,25,25,549
2,16-02-2015,01:37:18,16-02-2015,02:26:18,68,3,4,2900,4,200,1100,86,78,127,411
2,22-01-2015,02:31:45,22-01-2015,03:27:45,68,3,4,2300,4,200,1100,84,79,121,884
2,12-02-2015,03:15:32,12-02-2015,04:07:32,68,3,4,3100,4,200,1100,79,80,119,611
2,13-02-2015,19:55:19,13-02-2015,20:43:19,68,3,6,5875,6,895,995,59,54,76,647
2,29-01-2015,04:52:51,29-01-2015,05:39:51,68,3,5,2000,4,200,1100,30,32,32,834
4,23-01-2015,02:11:14,23-01-2015,02:52:14,28,4,3,1419,2,265,500,12,13,23,233
4,16-02-2015,02:53:39,16-02-2015,03:37:39,28,4,2,1318,1,659,659,11,11,18,366
4,03-02-2015,00:57:48,03-02-2015,01:48:48,28,4,16,3083,13,0,1199,8,7,8,514
4,27-01-2015,04:25:46,27-01-2015,05:06:46,28,4,3,2177,3,479,1199,9,5,5,468
4,13-02-2015,01:28:18,13-02-2015,02:13:18,28,4,1,500,1,500,500,9,9,14,588
4,31-01-2015,19:21:08,31-01-2015,20:04:08,28,4,1,719,1,719,719,3,3,4,590
4,09-02-2015,03:28:06,09-02-2015,04:06:06,28,4,9,3823,5,119,1199,13,10,10,79
4,07-02-2015,20:08:44,07-02-2015,20:55:44,28,4,3,659,3,0,659,8,8,15,693
4,11-02-2015,03:34:31,11-02-2015,04:15:31,28,4,11,1867,6,0,499,13,8,13,357
4,08-02-2015,03:28:01,08-02-2015,04:14:01,28,4,5,1251,3,189,265,11,11,17,523
4,25-01-2015,19:27:42,25-01-2015,20:08:42,28,4,4,2713,3,250,1600,13,6,6,517
4,23-01-2015,18:55:13,23-01-2015,19:41:13,28,4,9,4419,5,265,500,9,5,6,538
4,15-02-2015,20:39:44,15-02-2015,21:23:44,28,4,10,2441,7,0,839,7,7,15,283
4,08-02-2015,03:08:58,08-02-2015,03:59:58,28,4,6,3701,5,119,1199,11,12,14,540
4,14-02-2015,01:48:20,14-02-2015,02:29:20,28,4,5,1316,4,0,599,9,8,12,235
4,28-01-2015,22:37:15,28-01-2015,23:19:15,28,4,4,2849,4,144,1307,16,6,14,537
4,12-02-2015,03:10:39,12-02-2015,03:53:39,28,4,1,500,1,500,500,13,14,18,598
4,23-01-2015,01:37:56,23-01-2015,02:29:56,28,4,4,1538,3,119,500,9,9,16,725
4,12-02-2015,01:01:40,12-02-2015,01:37:40,28,4,3,1657,2,479,589,13,8,9,233
